engine_id,cycle,op_setting_1,op_setting_2,op_setting_3,sensor_measurement_2,sensor_measurement_3,sensor_measurement_4,sensor_measurement_6,sensor_measurement_7,sensor_measurement_8,sensor_measurement_9,sensor_measurement_11,sensor_measurement_12,sensor_measurement_13,sensor_measurement_14,sensor_measurement_15,sensor_measurement_16,sensor_measurement_17,sensor_measurement_18,sensor_measurement_19,sensor_measurement_20,sensor_measurement_21,RUL,sensor_measurement_2_ma,sensor_measurement_2_ema,sensor_measurement_2_diff,sensor_measurement_2_z
36,17,-0.0007,-0.0005,100.0,642.54,1589.76,1402.29,21.61,553.55,2388.14,9056.86,47.58,521.78,2388.04,8142.83,8.4328,0.03,392,2388,100.0,38.78,23.2056,141,642.4119999999999,642.461720907725,-0.1399999999999863,-0.2818438969290579
100,56,0.0019,0.0001,100.0,642.68,1579.42,1403.78,21.61,554.32,2388.07,9058.01,47.46,521.39,2388.09,8143.36,8.4091,0.03,393,2388,100.0,38.95,23.284,144,642.5820000000001,642.5479529639106,0.3599999999998999,-0.001866939556665
82,12,-0.0037,-0.0005,100.0,642.48,1590.69,1401.2,21.61,554.19,2388.02,9063.7,47.19,522.25,2387.96,8141.06,8.3848,0.03,390,2388,100.0,39.11,23.465,202,642.04,642.1195723771701,0.5199999999999818,-0.4018340215171289
33,27,0.0009,0.0003,100.0,641.79,1590.44,1388.88,21.6,554.72,2388.05,9056.7,47.07,522.76,2388.02,8141.25,8.3778,0.03,390,2388,100.0,38.98,23.3423,173,641.8860000000001,641.878360712639,0.169999999999959,-1.781720454281309
56,159,0.0048,0.0002,100.0,643.1,1585.93,1416.56,21.61,553.0,2388.16,9066.47,47.45,521.25,2388.11,8142.74,8.4431,0.03,393,2388,100.0,38.79,23.2585,116,642.952,642.9419621423285,0.3999999999999772,0.8380639325607411
8,87,-0.0011,0.0004,100.0,643.13,1594.3,1419.41,21.61,553.26,2388.17,9041.86,47.69,521.01,2388.18,8121.4,8.4485,0.03,394,2388,100.0,38.7,23.1939,63,643.1859999999999,643.2147586961892,-0.4400000000000545,0.8980589948547766
54,73,-0.0016,0.0001,100.0,642.41,1587.43,1397.45,21.61,553.84,2388.02,9066.6,47.31,522.12,2388.05,8144.37,8.38,0.03,392,2388,100.0,38.97,23.4108,184,642.1699999999998,642.2434711147314,0.1599999999999681,-0.541822500203439
53,84,-0.0023,0.0005,100.0,642.98,1588.77,1409.45,21.61,553.11,2388.02,9067.82,47.45,521.89,2388.12,8144.09,8.4078,0.03,392,2388,100.0,38.95,23.325,111,642.6659999999999,642.7328115355258,0.25,0.5980836833843718
32,42,-0.0005,0.0004,100.0,642.43,1591.59,1415.57,21.61,553.47,2388.14,9055.64,47.63,521.16,2388.1,8126.23,8.4389,0.03,393,2388,100.0,38.72,23.2562,149,642.71,642.6624087550564,-0.3100000000000591,-0.5018257920074154
2,175,-0.0005,0.0005,100.0,642.46,1584.58,1398.37,21.61,554.01,2388.02,9067.91,47.45,522.2,2388.08,8140.85,8.417,0.03,393,2388,100.0,38.88,23.3065,112,642.348,642.3797306951155,0.1200000000000045,-0.4418307297131525
5,178,-0.0022,-0.0004,100.0,642.19,1584.35,1400.44,21.61,553.8,2388.05,9088.18,47.28,521.81,2388.05,8158.21,8.4278,0.03,392,2388,100.0,38.89,23.3663,91,642.222,642.2561480668516,-0.1299999999999954,-0.9817862903599266
14,152,0.0001,0.0001,100.0,643.21,1597.04,1425.5,21.61,551.75,2388.13,9094.7,47.88,520.07,2388.13,8166.11,8.4977,0.03,391,2388,100.0,38.51,23.0942,28,642.8700000000001,642.9516379628589,0.4500000000000455,1.0580458276390985
92,154,-0.0013,-0.0003,100.0,642.6,1587.38,1405.22,21.61,553.98,2388.05,9064.62,47.35,521.62,2388.04,8136.51,8.4074,0.03,393,2388,100.0,38.77,23.2856,187,642.742,642.702838132748,-0.3400000000000318,-0.1618537723407596
68,106,-0.0004,0.0003,100.0,642.81,1588.65,1409.05,21.61,553.74,2388.09,9066.16,47.56,521.66,2388.1,8151.15,8.465,0.03,393,2388,100.0,38.92,23.2625,93,642.664,642.7094487192668,-0.0100000000001045,0.2581116637177161
29,16,-0.0008,-0.0,100.0,642.31,1585.86,1403.55,21.61,554.53,2388.06,9057.35,47.26,522.01,2388.09,8143.12,8.4339,0.03,394,2388,100.0,39.06,23.3746,147,642.322,642.3447960068835,-0.1100000000000136,-0.7418060411837847
69,43,0.0009,0.0001,100.0,642.48,1590.83,1406.74,21.61,553.36,2388.07,9066.87,47.32,522.04,2388.07,8147.04,8.395,0.03,392,2388,100.0,39.0,23.2502,319,642.632,642.5495615326968,-0.0799999999999272,-0.4018340215171289
61,26,0.0011,0.0,100.0,642.24,1583.09,1399.38,21.6,553.89,2388.02,9062.13,47.11,522.1,2387.98,8141.34,8.4021,0.03,392,2388,100.0,39.08,23.4386,159,642.0899999999999,642.0626417587624,0.3899999999999863,-0.8817945198698675
19,30,0.0022,-0.0001,100.0,642.54,1588.02,1415.56,21.61,553.1,2388.15,9051.33,47.62,521.24,2388.14,8124.29,8.465,0.03,393,2388,100.0,39.02,23.2854,128,642.368,642.3799964441339,0.6299999999999955,-0.2818438969290579
37,137,-0.0056,-0.0003,100.0,643.18,1592.38,1420.06,21.61,551.9,2388.23,9041.71,47.74,521.17,2388.21,8120.72,8.4441,0.03,395,2388,100.0,38.7,23.1444,33,643.0559999999999,643.0731924268694,0.1399999999999863,0.9980507653448356
9,70,0.0009,-0.0005,100.0,641.94,1585.09,1398.8,21.61,553.79,2388.07,9070.96,47.34,522.29,2387.98,8148.64,8.3855,0.03,391,2388,100.0,39.17,23.4468,131,642.03,642.0550406027164,-0.099999999999909,-1.481745142810677
2,5,0.0005,0.0004,100.0,641.73,1579.03,1402.52,21.6,555.12,2388.03,9058.15,47.25,522.27,2387.94,8136.67,8.3867,0.03,390,2388,100.0,39.18,23.4234,282,641.734,641.9563139483198,0.0500000000000682,-1.90171057886938
100,112,-0.0029,0.0003,100.0,642.88,1588.53,1399.33,21.61,553.62,2388.06,9058.52,47.56,521.34,2388.08,8140.4,8.4062,0.03,392,2388,100.0,38.88,23.2731,88,642.742,642.8243218292915,-0.2400000000000091,0.3981001424040262
47,93,-0.002,-0.0004,100.0,642.21,1585.38,1402.2,21.61,554.08,2387.97,9064.29,47.47,522.31,2388.04,8147.24,8.3987,0.03,392,2388,100.0,39.0,23.4203,121,642.342,642.2877985510457,-0.169999999999959,-0.9417895821639028
22,106,-0.0004,-0.0,100.0,642.75,1594.05,1413.24,21.61,552.81,2388.15,9044.7,47.84,520.95,2388.12,8124.82,8.4654,0.03,393,2388,100.0,38.65,23.2277,96,642.706,642.7187691549454,-0.0399999999999636,0.1381215391296451
39,30,-0.0006,0.0001,100.0,642.95,1592.19,1411.79,21.61,553.56,2388.08,9037.95,47.55,520.96,2388.17,8124.6,8.4164,0.03,394,2388,100.0,38.79,23.3179,98,642.592,642.7037793781687,0.2100000000000363,0.5380886210903364
31,34,0.0012,-0.0003,100.0,642.08,1588.91,1399.33,21.61,555.31,2388.0,9050.68,47.11,522.17,2388.05,8144.41,8.4,0.03,391,2388,100.0,39.13,23.4073,200,642.322,642.2755926346023,-0.5199999999999818,-1.201768185438284
20,184,0.0005,0.0001,100.0,643.39,1596.49,1418.07,21.61,552.77,2388.2,9067.44,47.6,520.89,2388.14,8141.58,8.4635,0.03,394,2388,100.0,38.49,23.2477,50,643.0260000000001,643.1053385466003,0.4399999999999409,1.418016201403539
41,189,-0.0027,0.0002,100.0,643.62,1598.57,1421.09,21.61,553.06,2388.11,9116.88,47.82,520.8,2388.11,8190.93,8.4892,0.03,396,2388,100.0,38.72,23.1772,27,642.87,643.0052759941592,1.25,1.8779783456582653
95,22,0.005,-0.0001,100.0,641.84,1582.17,1391.81,21.6,554.55,2387.99,9069.16,47.1,522.83,2388.0,8153.38,8.3757,0.03,392,2388,100.0,39.03,23.4455,261,642.096,642.0480939851332,-0.2799999999999727,-1.6817286837910226
52,188,0.0026,-0.0001,100.0,643.12,1594.41,1422.58,21.61,552.9,2388.19,9086.99,47.98,520.52,2388.15,8159.58,8.5184,0.03,393,2388,100.0,38.57,22.9463,25,643.134,643.1821382770324,0.0499999999999545,0.8780606407567647
29,151,-0.0009,0.0002,100.0,643.53,1596.63,1422.78,21.61,551.38,2388.24,9067.12,48.05,520.21,2388.26,8126.18,8.4931,0.03,395,2388,100.0,38.72,23.0602,12,643.278,643.2873289141318,0.4900000000000091,1.6979931587759316
81,61,0.0034,-0.0001,100.0,642.64,1587.0,1396.17,21.61,553.64,2388.06,9058.86,47.38,522.0,2388.06,8141.98,8.4328,0.03,390,2388,100.0,39.02,23.2672,179,642.5519999999999,642.6203159569434,-0.1399999999999863,-0.0818603559487123
89,92,0.0015,-0.0005,100.0,642.27,1579.97,1400.86,21.61,553.83,2388.09,9044.65,47.46,521.69,2388.05,8131.23,8.4204,0.03,391,2388,100.0,38.78,23.3806,125,642.254,642.2624407412668,0.0599999999999454,-0.821799457575832
53,61,-0.003,-0.0003,100.0,642.73,1592.11,1407.31,21.61,553.88,2388.13,9061.37,47.28,521.71,2388.09,8140.45,8.472,0.03,394,2388,100.0,38.99,23.4569,134,642.5699999999999,642.6311426689484,0.0600000000000591,0.0981248309336214
73,134,-0.0004,-0.0002,100.0,643.12,1593.18,1410.94,21.61,553.16,2388.16,9046.04,47.53,520.88,2388.18,8116.16,8.4666,0.03,395,2388,100.0,38.69,23.1478,79,643.04,643.1030431229331,-0.2300000000000182,0.8780606407567647
89,136,-0.0021,0.0001,100.0,642.94,1593.53,1401.05,21.61,553.4,2388.07,9062.1,47.54,521.26,2388.13,8137.08,8.4138,0.03,392,2388,100.0,38.92,23.2576,81,642.528,642.5926627885291,0.4300000000000636,0.5180902669923245
63,164,-0.0001,-0.0004,100.0,643.98,1594.28,1419.49,21.61,552.34,2388.19,9148.57,47.83,520.64,2388.11,8216.48,8.5034,0.03,396,2388,100.0,38.7,23.279,10,643.414,643.4866710338246,0.5900000000000318,2.597919093187373
40,32,0.0009,-0.0001,100.0,643.13,1590.3,1412.57,21.61,554.36,2388.14,9064.1,47.71,521.51,2388.13,8139.1,8.4438,0.03,393,2388,100.0,38.78,23.3247,156,642.7560000000001,642.8330705694796,0.4600000000000364,0.8980589948547766
16,78,0.001,-0.0004,100.0,642.67,1597.02,1408.81,21.61,552.97,2388.16,9060.59,47.74,521.43,2388.13,8142.15,8.46,0.03,395,2388,100.0,38.51,23.354,131,642.8059999999999,642.7521476744002,-0.1299999999999954,-0.0218652936546768
78,151,0.0027,-0.0004,100.0,642.32,1580.65,1411.26,21.61,554.63,2388.03,9065.64,47.4,521.55,2388.08,8141.77,8.4406,0.03,392,2388,100.0,38.89,23.3462,80,642.4200000000001,642.3953463653172,0.1200000000000045,-0.7218076870855454
62,150,-0.0007,0.0002,100.0,643.13,1596.74,1425.08,21.61,552.37,2388.18,9048.8,47.93,520.67,2388.22,8132.97,8.4811,0.03,394,2388,100.0,38.55,23.3169,30,643.106,643.0652429011704,0.2699999999999818,0.8980589948547766
36,80,-0.004,0.0002,100.0,642.85,1592.38,1413.0,21.61,553.64,2388.11,9062.59,47.5,520.45,2388.13,8139.8,8.4617,0.03,394,2388,100.0,38.69,23.2749,78,642.694,642.732068446762,0.3500000000000227,0.3381050801099907
80,117,-0.0013,-0.0001,100.0,642.79,1586.89,1418.74,21.61,553.2,2388.11,9072.23,47.66,520.99,2388.12,8154.08,8.4591,0.03,395,2388,100.0,38.58,23.292,68,642.7479999999999,642.80610553188,-0.1200000000000045,0.2181149555216924
2,86,0.0004,-0.0,100.0,641.85,1579.31,1399.12,21.61,554.51,2388.02,9050.83,47.27,522.26,2388.01,8138.02,8.3958,0.03,391,2388,100.0,38.87,23.4982,201,641.9159999999999,641.8824921591115,0.1200000000000045,-1.6617303296930106
25,185,0.0002,-0.0001,100.0,642.04,1598.2,1418.44,21.61,552.57,2388.13,9075.82,47.85,521.23,2388.12,8153.58,8.5056,0.03,394,2388,100.0,38.88,23.1109,45,642.976,642.8396229865966,-1.5199999999999818,-1.2817616018305589
61,41,-0.0037,-0.0005,100.0,641.97,1587.64,1401.65,21.61,554.85,2388.0,9063.74,47.21,522.39,2387.96,8147.77,8.4249,0.03,391,2388,100.0,39.1,23.5359,144,641.85,641.9266175127592,0.1200000000000045,-1.4217500805166414
29,153,0.0025,0.0003,100.0,643.39,1601.06,1427.74,21.61,552.33,2388.29,9048.5,48.12,520.14,2388.25,8123.36,8.5429,0.03,394,2388,100.0,38.71,23.2336,10,643.328,643.355479517392,-0.0500000000000682,1.418016201403539
46,235,0.0011,0.0003,100.0,643.47,1603.38,1420.9,21.61,551.67,2388.17,9051.79,48.0,520.94,2388.17,8135.71,8.4789,0.03,396,2388,100.0,38.53,23.1439,21,643.064,643.1546746133806,0.6600000000000819,1.5780030341878608
54,120,0.0055,-0.0004,100.0,642.39,1582.88,1400.24,21.61,553.91,2387.96,9060.95,47.3,522.16,2388.05,8148.63,8.3673,0.03,391,2388,100.0,39.13,23.4473,137,642.26,642.2591378340746,0.2899999999999636,-0.5818192083994627
22,71,-0.0011,-0.0002,100.0,642.98,1593.54,1414.45,21.61,553.78,2388.15,9043.98,47.62,521.48,2388.15,8126.16,8.4685,0.03,393,2388,100.0,38.95,23.2371,131,642.886,642.9578757552679,0.07000000000005,0.5980836833843718
64,280,-0.0013,-0.0004,100.0,643.66,1607.07,1428.08,21.61,552.31,2388.29,9099.97,48.06,520.11,2388.27,8175.6,8.5413,0.03,396,2388,100.0,38.3,23.0323,3,643.6539999999999,643.6424559255981,0.0299999999999727,1.9579717620503128
69,360,0.0004,-0.0001,100.0,643.97,1597.75,1428.85,21.61,551.32,2388.31,9058.88,48.14,518.69,2388.26,8126.63,8.5059,0.03,396,2388,100.0,38.47,23.0422,2,643.644,643.7002778842445,0.5099999999999909,2.577920739089361
22,83,-0.0017,0.0002,100.0,642.64,1590.85,1411.57,21.61,553.21,2388.12,9045.6,47.53,521.22,2388.15,8127.01,8.4684,0.03,393,2388,100.0,38.72,23.1911,119,642.7639999999999,642.7924581639236,-0.3899999999999863,-0.0818603559487123
83,213,0.0028,-0.0,100.0,642.59,1588.6,1411.01,21.61,554.14,2388.09,9061.22,47.46,521.58,2388.09,8133.98,8.441,0.03,393,2388,100.0,38.92,23.2294,80,642.6220000000001,642.5992772727532,0.0500000000000682,-0.1818521264387714
71,161,-0.0016,0.0001,100.0,642.57,1591.35,1417.93,21.61,553.25,2388.09,9081.04,47.72,521.07,2388.14,8157.92,8.478,0.03,394,2388,100.0,38.74,23.1024,47,642.9639999999999,642.9077894503928,-0.4099999999999681,-0.2218488346347951
6,128,0.0009,0.0002,100.0,642.91,1598.04,1412.09,21.61,552.66,2388.22,9039.38,47.59,521.33,2388.22,8113.73,8.4582,0.03,392,2388,100.0,38.64,23.169,60,643.092,643.0831108625295,-0.4900000000000091,0.4580952046980617
19,63,-0.0008,0.0002,100.0,642.36,1591.45,1406.06,21.61,553.26,2388.13,9049.42,47.63,521.12,2388.15,8124.3,8.4876,0.03,394,2388,100.0,38.74,23.2116,95,642.4959999999999,642.4687336783982,0.0800000000000409,-0.6418142706934982
85,84,-0.0002,-0.0002,100.0,642.69,1588.56,1414.89,21.61,552.39,2388.18,9052.15,47.62,522.13,2388.1,8128.97,8.4713,0.03,394,2388,100.0,38.89,23.25,104,642.534,642.578248443674,-0.1399999999999863,0.0181314145415741
22,131,-0.0009,-0.0004,100.0,643.49,1602.62,1414.33,21.61,553.45,2388.19,9041.86,47.74,520.99,2388.18,8119.63,8.4449,0.03,394,2388,100.0,38.75,23.136,71,643.05,643.2001090819177,0.0099999999999909,1.6179997423838843
34,161,-0.0013,0.0003,100.0,642.86,1590.89,1410.38,21.61,552.9,2388.11,9099.03,47.65,521.58,2388.1,8171.56,8.4643,0.03,396,2388,100.0,38.73,23.2084,34,643.1020000000001,643.0077988967489,0.0,0.3581034342080025
92,182,0.002,0.0004,100.0,642.47,1587.51,1404.39,21.61,554.0,2388.05,9064.05,47.32,521.91,2388.08,8140.57,8.4934,0.03,393,2388,100.0,38.86,23.3623,159,642.5440000000001,642.5202037828951,-0.1499999999999772,-0.4218323756151407
9,200,-0.0014,-0.0004,100.0,643.4,1602.89,1431.95,21.61,552.29,2388.44,9224.87,47.98,520.35,2388.44,8279.79,8.4968,0.03,397,2388,100.0,38.43,23.1008,1,643.442,643.4200532207819,-0.2900000000000773,1.4380145555015509
4,34,0.0006,-0.0002,100.0,642.29,1587.97,1396.73,21.61,553.61,2388.06,9051.75,47.5,521.65,2388.06,8130.49,8.4369,0.03,392,2388,100.0,38.88,23.2764,155,642.46,642.4222964424077,-0.5,-0.7818027493798083
69,355,0.0011,0.0002,100.0,643.34,1593.05,1425.27,21.61,551.62,2388.24,9055.71,48.24,519.99,2388.25,8132.12,8.5279,0.03,395,2388,100.0,38.5,22.9635,7,643.5,643.5136726834805,-0.3199999999999363,1.3180244309134796
92,60,-0.0034,0.0004,100.0,641.96,1589.3,1403.47,21.61,554.25,2388.07,9053.2,47.42,521.2,2388.04,8131.35,8.3931,0.03,391,2388,100.0,38.82,23.3751,281,642.3280000000001,642.2978837668975,-0.7599999999999909,-1.4417484346146532
14,161,0.0027,0.0004,100.0,643.24,1599.97,1419.35,21.61,552.14,2388.13,9101.2,47.97,520.55,2388.16,8173.02,8.4682,0.03,395,2388,100.0,38.51,23.032,19,642.98,643.0761123119944,0.1599999999999681,1.118040889933134
61,134,0.0015,0.0003,100.0,642.36,1582.26,1405.94,21.61,553.44,2388.05,9050.27,47.53,521.56,2388.06,8130.96,8.3946,0.03,394,2388,100.0,38.82,23.3037,51,642.3399999999999,642.3550021852823,-0.1100000000000136,-0.6418142706934982
5,12,-0.0009,-0.0001,100.0,641.97,1583.89,1394.07,21.6,554.27,2388.02,9070.86,47.12,522.96,2388.01,8147.24,8.4233,0.03,391,2388,100.0,38.87,23.3806,257,642.046,642.0578687011791,0.07000000000005,-1.4217500805166414
70,111,0.0013,-0.0002,100.0,642.91,1591.59,1416.65,21.61,552.76,2388.12,9074.59,47.67,520.86,2388.16,8154.49,8.4647,0.03,395,2388,100.0,38.83,23.2232,26,643.0,642.9863176596808,-0.2599999999999909,0.4580952046980617
11,131,-0.0002,0.0004,100.0,642.24,1588.51,1398.91,21.61,553.87,2387.96,9051.26,47.35,522.24,2388.05,8151.74,8.4148,0.03,392,2388,100.0,39.08,23.4255,109,642.244,642.2667442850118,0.07000000000005,-0.8817945198698675
92,309,-0.0029,0.0004,100.0,642.95,1602.0,1420.04,21.61,551.69,2388.19,9112.75,47.89,520.84,2388.08,8177.66,8.4896,0.03,395,2388,100.0,38.66,23.0973,32,643.162,643.1396784778807,-0.1399999999999863,0.5380886210903364
27,151,-0.005,0.0003,100.0,643.48,1604.42,1423.42,21.61,551.31,2388.17,9129.98,48.11,520.3,2388.16,8195.98,8.5312,0.03,397,2388,100.0,38.48,23.1837,5,643.506,643.5366573270807,-0.2699999999999818,1.5980013882858726
96,104,-0.0009,0.0002,100.0,642.16,1585.93,1393.97,21.61,553.75,2388.04,9063.61,47.34,521.42,2388.1,8142.32,8.4063,0.03,394,2388,100.0,38.77,23.4865,232,642.3439999999999,642.360978358795,-0.3799999999999954,-1.0417813526541897
90,27,0.0028,0.0001,100.0,641.84,1584.55,1393.48,21.61,554.86,2387.98,9048.7,47.11,522.79,2388.08,8139.31,8.3742,0.03,392,2388,100.0,38.93,23.5081,127,642.052,642.0325832097071,-0.2400000000000091,-1.6817286837910226
50,48,-0.0005,-0.0001,100.0,642.22,1580.13,1403.97,21.61,553.98,2388.11,9069.15,47.43,522.09,2388.08,8141.59,8.4472,0.03,392,2388,100.0,38.9,23.3085,150,642.226,642.3156418965868,-0.5599999999999454,-0.9217912280658912
98,155,-0.0003,-0.0003,100.0,643.96,1602.49,1424.95,21.61,551.84,2388.31,9055.83,48.23,519.44,2388.3,8126.76,8.5058,0.03,396,2388,100.0,38.48,23.0874,1,643.746,643.7520291611387,0.2800000000000864,2.557922384991349
71,153,-0.0044,-0.0001,100.0,643.32,1593.78,1414.46,21.61,552.92,2388.13,9078.88,47.56,520.84,2388.05,8147.89,8.4878,0.03,392,2388,100.0,38.73,23.3745,55,642.888,643.0125647813543,0.1200000000000045,1.278027722717456
64,121,0.0026,0.0002,100.0,642.38,1590.94,1411.39,21.61,554.33,2388.02,9051.35,47.42,521.09,2388.09,8137.09,8.4229,0.03,391,2388,100.0,38.94,23.3265,162,642.4620000000001,642.3925140406071,0.0599999999999454,-0.6018175624974745
79,121,0.0009,0.0002,100.0,642.0,1592.53,1408.12,21.61,554.27,2388.07,9069.79,47.27,521.92,2388.04,8140.32,8.3997,0.03,393,2388,100.0,38.81,23.276,78,642.2879999999999,642.2221520532532,-0.1000000000000227,-1.361755018222606
71,117,0.0013,-0.0,100.0,642.79,1590.4,1408.13,21.61,553.61,2388.07,9062.42,47.63,521.6,2388.09,8140.12,8.4529,0.03,393,2388,100.0,38.8,23.271,91,642.672,642.6732172000135,0.0699999999999363,0.2181149555216924
84,108,-0.0003,0.0002,100.0,642.61,1598.09,1417.13,21.61,552.82,2388.13,9047.88,47.58,521.46,2388.14,8129.19,8.4427,0.03,393,2388,100.0,38.67,23.3683,159,642.734,642.631577701161,0.3700000000000045,-0.1418554182427478
72,134,-0.0012,0.0002,100.0,642.68,1587.38,1402.77,21.61,552.94,2388.13,9044.7,47.48,521.1,2388.14,8127.12,8.4299,0.03,394,2388,100.0,38.79,23.3118,79,642.624,642.6155512020698,-0.0900000000000318,-0.001866939556665
9,147,0.002,0.0003,100.0,642.18,1588.5,1404.5,21.61,554.07,2387.96,9100.27,47.37,522.08,2387.99,8171.61,8.4109,0.03,394,2388,100.0,38.78,23.3047,54,642.408,642.4288130645867,-0.7800000000000864,-1.0017846444581655
51,14,-0.002,-0.0005,100.0,642.45,1579.21,1403.43,21.61,554.42,2388.03,9061.97,47.18,523.01,2387.99,8144.39,8.4423,0.03,392,2388,100.0,38.99,23.4162,199,642.0360000000001,642.1105561134962,0.8700000000000045,-0.4618290838111644
88,64,-0.001,0.0004,100.0,641.92,1586.61,1398.97,21.61,554.12,2388.08,9066.1,47.34,521.81,2388.02,8146.12,8.4244,0.03,392,2388,100.0,39.07,23.3855,149,642.336,642.219254363325,-0.4400000000000545,-1.5217418510069278
61,69,0.0044,-0.0005,100.0,642.52,1586.61,1403.65,21.61,553.82,2388.05,9055.67,47.24,522.22,2388.0,8145.55,8.423,0.03,392,2388,100.0,39.05,23.392,116,642.114,642.2208437094046,0.1899999999999408,-0.3218406051250815
71,15,0.0029,0.0001,100.0,642.5,1589.43,1402.1,21.61,553.57,2388.16,9053.62,47.41,521.55,2388.08,8124.81,8.4393,0.03,392,2388,100.0,38.91,23.2595,193,642.594,642.589664827419,-0.3799999999999954,-0.3618373133211052
74,105,-0.0031,0.0002,100.0,642.59,1588.29,1395.87,21.61,553.67,2388.07,9063.33,47.5,521.35,2388.06,8143.23,8.4324,0.03,393,2388,100.0,38.9,23.2421,61,642.3320000000001,642.456911433108,0.1299999999999954,-0.1818521264387714
60,165,-0.0012,-0.0005,100.0,643.43,1601.09,1425.62,21.61,552.69,2388.16,9119.65,48.19,520.61,2388.16,8191.59,8.5099,0.03,397,2388,100.0,38.45,23.0497,7,643.542,643.5211084490707,-0.0100000000001045,1.4980096177955862
76,64,0.0011,-0.0002,100.0,642.98,1591.32,1402.14,21.61,553.54,2388.16,9051.94,47.63,521.04,2388.16,8134.06,8.4247,0.03,394,2388,100.0,39.03,23.2873,146,642.662,642.7326654736928,0.2300000000000182,0.5980836833843718
95,216,0.0017,-0.0003,100.0,642.64,1594.5,1405.95,21.61,554.0,2388.12,9086.86,47.47,521.78,2388.09,8159.55,8.4392,0.03,393,2388,100.0,38.91,23.358,67,642.612,642.5672769276084,0.2699999999999818,-0.0818603559487123
94,212,-0.0007,0.0,100.0,642.9,1590.8,1417.47,21.61,551.88,2388.17,9087.02,47.77,520.59,2388.12,8162.68,8.4784,0.03,396,2388,100.0,38.69,23.1824,46,643.1899999999999,643.0984529444055,-0.07000000000005,0.4380968506000499
78,140,0.0022,0.0004,100.0,642.39,1585.01,1407.66,21.61,553.56,2388.08,9059.24,47.37,521.97,2388.13,8149.17,8.423,0.03,391,2388,100.0,38.77,23.3209,91,642.412,642.3854016488314,-0.0600000000000591,-0.5818192083994627
97,37,-0.0007,0.0003,100.0,641.94,1588.34,1404.86,21.61,554.47,2388.02,9057.06,47.29,521.82,2388.06,8135.17,8.4392,0.03,392,2388,100.0,38.8,23.3781,165,642.132,642.1446525818121,-0.349999999999909,-1.481745142810677
73,78,0.0025,0.0002,100.0,642.75,1590.89,1415.45,21.61,553.21,2388.14,9042.57,47.82,521.44,2388.13,8123.3,8.4498,0.03,394,2388,100.0,38.83,23.3036,135,642.854,642.8158033884365,-0.3400000000000318,0.1381215391296451
97,107,0.0021,0.0003,100.0,642.39,1587.12,1405.15,21.61,554.02,2388.02,9063.82,47.19,521.84,2388.03,8143.98,8.4061,0.03,393,2388,100.0,38.95,23.4635,95,642.274,642.2733713056502,0.4800000000000182,-0.5818192083994627
50,164,-0.0004,-0.0006,100.0,642.98,1593.81,1416.02,21.61,552.5,2388.09,9088.76,47.98,520.65,2388.09,8161.97,8.4823,0.03,395,2388,100.0,38.62,23.2171,34,643.178,643.1637490908583,-0.5699999999999363,0.5980836833843718
24,111,-0.0008,-0.0002,100.0,642.93,1590.2,1412.92,21.61,552.56,2388.09,9054.03,47.57,521.1,2388.19,8136.64,8.4471,0.03,392,2388,100.0,38.82,23.2024,36,642.9019999999999,642.8993857550233,-0.1000000000000227,0.4980919128940853
28,80,-0.0026,-0.0003,100.0,641.87,1582.14,1399.29,21.61,554.7,2388.0,9066.96,47.37,522.42,2388.02,8149.74,8.4009,0.03,391,2388,100.0,39.01,23.3739,85,642.228,642.1240970345123,-0.4500000000000455,-1.621733621496987
85,137,0.0016,0.0001,100.0,642.8,1590.67,1415.8,21.61,553.05,2388.12,9050.16,47.45,520.9,2388.14,8124.58,8.4586,0.03,392,2388,100.0,38.75,23.2978,51,642.842,642.8223307361457,0.0599999999999454,0.2381133096197042
49,114,-0.0009,-0.0003,100.0,642.61,1588.87,1411.2,21.61,553.28,2388.11,9042.1,47.68,520.67,2388.11,8124.25,8.4543,0.03,393,2388,100.0,38.61,23.2703,101,642.73,642.6687717692732,0.0399999999999636,-0.1418554182427478
25,60,0.0013,0.0005,100.0,642.5,1594.74,1405.12,21.61,553.48,2388.11,9048.38,47.61,521.66,2388.12,8126.42,8.4454,0.03,393,2388,100.0,38.78,23.3277,170,642.4680000000001,642.5117667262589,0.0199999999999818,-0.3618373133211052
36,102,0.0004,-0.0001,100.0,642.95,1595.14,1417.98,21.61,551.75,2388.15,9059.28,47.81,520.81,2388.13,8138.9,8.469,0.03,393,2388,100.0,38.8,23.225,56,642.812,642.8797595370639,0.1100000000000136,0.5380886210903364
1,118,-0.0006,-0.0004,100.0,642.34,1585.67,1409.34,21.61,554.25,2388.1,9051.12,47.55,521.31,2388.12,8135.21,8.4197,0.03,393,2388,100.0,38.88,23.2966,74,642.466,642.4656107641142,-0.0399999999999636,-0.6818109788895218
55,47,0.0001,0.0005,100.0,642.5,1583.4,1403.73,21.61,553.28,2388.07,9048.47,47.32,521.79,2388.07,8130.35,8.426,0.03,392,2388,100.0,38.71,23.3041,146,642.554,642.5349904899913,0.2000000000000454,-0.3618373133211052
49,34,-0.0006,-0.0001,100.0,642.65,1593.91,1404.79,21.61,553.29,2388.11,9042.22,47.41,521.56,2388.13,8118.93,8.4204,0.03,393,2388,100.0,38.84,23.3675,181,642.5459999999999,642.5473979604506,0.6000000000000227,-0.0618620018507004
